,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1301,Donji Grad,44.82422993060773,20.462839937821077,Star Hostel,44.82434161826869,20.458791591019153,Hostel
1302,Donji Grad,44.82422993060773,20.462839937821077,Zlatna varoš,44.82413711868388,20.46293648572668,Eastern European Restaurant
1303,Donji Grad,44.82422993060773,20.462839937821077,Morso,44.826277723355844,20.46296644936384,Arts & Crafts Store
1304,Donji Grad,44.82422993060773,20.462839937821077,Crni Gruja i kamen mudrosti,44.82584780043273,20.465402693244776,Restaurant
1305,Franjine Rudine,44.81310000000008,20.463290000000033,Sinnerman,44.81324726055465,20.462932754131046,Jazz Club
1306,Franjine Rudine,44.81310000000008,20.463290000000033,Kafeterija | Кафетерија,44.81285187820009,20.46301212346027,Café
1307,Galenika,44.76277993060775,20.415089948352662,Pateras,44.761215930971304,20.41422959388531,Café
1308,Galenika,44.76277993060775,20.415089948352662,Coffeedream,44.761978373415616,20.414750496062464,Coffee Shop
1309,Galenika,44.76277993060775,20.415089948352662,Jungle Igraonica,44.76188341432114,20.414884608227695,Playground
1310,Galenika,44.76277993060775,20.415089948352662,Black White,44.76230390577666,20.414097800370875,Chinese Restaurant
1311,Galenika,44.76277993060775,20.415089948352662,RR,44.76215384645878,20.414915084838867,Café
1312,Galenika,44.76277993060775,20.415089948352662,SektaMotorSpor Garage,44.76327379488643,20.41743518121248,Auto Workshop
1313,Galenika,44.76277993060775,20.415089948352662,Corner Beer,44.761646,20.41445,Beer Bar
1314,Galenika,44.76277993060775,20.415089948352662,Burger plus,44.76220641433172,20.41440931463336,Burger Joint
1315,Galenika,44.76277993060775,20.415089948352662,Body Fit Studio Mondo,44.76169589637712,20.414029496407124,Gym / Fitness Center
1316,Galenika,44.76277993060775,20.415089948352662,Giros Kod Grka,44.76202867510198,20.4144734797126,Fast Food Restaurant
1317,Galenika,44.76277993060775,20.415089948352662,Žarkovački park,44.76179988373922,20.41359416473991,Park
1318,Galenika,44.76277993060775,20.415089948352662,Lazzaro,44.762233783903156,20.414656968863063,Café
1319,Gardos,44.848399500000006,20.40889500000001,Pogled,44.848787345085036,20.411210467320448,Café
1320,Gardos,44.848399500000006,20.40889500000001,Kula Sibinjanin Janka | Milenijumska kula,44.848311579480644,20.40999515425583,Historic Site
1321,Gardos,44.848399500000006,20.40889500000001,Tri kuma debela,44.84830190254628,20.411294122418226,Restaurant
1322,Gardos,44.848399500000006,20.40889500000001,Fat Cat,44.84833007751577,20.409987994138472,Pub
1323,Gardos,44.848399500000006,20.40889500000001,Salaš,44.848895501731626,20.41086675239225,Restaurant
1324,Gardos,44.848399500000006,20.40889500000001,Kafana Gardoš,44.847968423538504,20.409646647070968,Diner
1325,Gardos,44.848399500000006,20.40889500000001,Kod bake,44.848905149675545,20.41065226827195,Pub
1326,Gardos,44.848399500000006,20.40889500000001,Staro Burence,44.8480349671441,20.410809151559366,Restaurant
1327,Gardos,44.848399500000006,20.40889500000001,Gardoš Pub,44.848244,20.410086,Pub
1328,Gornji Grad,44.85143116141966,20.396562435136737,Zlatnik,44.85032748056108,20.393888394842964,Hotel
1329,Gornji Grad,44.85143116141966,20.396562435136737,Vizura Sport,44.85176813022297,20.39440799743504,Basketball Court
1330,Gornji Grad,44.85143116141966,20.396562435136737,Široka staza,44.85345376611781,20.401136754785835,Seafood Restaurant
1331,Gornji Grad,44.85143116141966,20.396562435136737,Colosseum,44.849155118173464,20.399226852474527,Bowling Alley
1332,Gornji Grad,44.85143116141966,20.396562435136737,City Code Spa,44.851422463885,20.39445600507046,Spa
1333,Gornji Grad,44.85143116141966,20.396562435136737,Janna Gruva - Art rodjendaonica I kreativna radionica,44.84921250075733,20.39761224691925,Playground
1334,Gornji Grad,44.85143116141966,20.396562435136737,Bašta | Garden centar,44.84685013514055,20.398500903641928,Garden Center
1335,Gornji Grad,44.85143116141966,20.396562435136737,Da Vittorio,44.848330941615956,20.39541331069535,Modern European Restaurant
1336,Gornji Grad,44.85143116141966,20.396562435136737,Event klub Mia,44.848966990376674,20.39863360454726,Restaurant
1337,Gornji Grad,44.85143116141966,20.396562435136737,Apartments Residence,44.85021661093559,20.398279230408992,Hotel
1338,Gornji Grad,44.85143116141966,20.396562435136737,Shop&Go,44.852643076148865,20.393117610244722,Market
1339,Gornji Grad,44.85143116141966,20.396562435136737,Apartments Residence,44.85018736662486,20.398243734421296,Hotel
1340,Gornji Grad,44.85143116141966,20.396562435136737,Mala Vizura,44.85168648798535,20.394461707731296,Basketball Court
1341,Gornji Grad,44.85143116141966,20.396562435136737,Stadion u Gornjoj varoši | Gradski stadion FK Zemun,44.84704913014622,20.39789082710558,Soccer Stadium
1342,Gornji Grad,44.85143116141966,20.396562435136737,L.T.A. Proshop,44.84874962602023,20.39907932281494,Bowling Alley
1343,Gornji Grad,44.85143116141966,20.396562435136737,Akvarium centar,44.84966516864287,20.390142350261662,Pet Store
1344,Gornji Grad,44.85143116141966,20.396562435136737,Pileći giros Borko,44.849040678555724,20.40281584747393,Fried Chicken Joint
1345,Gornji Grad,44.85143116141966,20.396562435136737,Skroz dobra pekara,44.849087059382484,20.40292517190931,Bakery
1346,Govedji Brod,44.863222339340496,20.369064544712867,iDEA,44.8628,20.36728,Supermarket
1347,Govedji Brod,44.863222339340496,20.369064544712867,Spot,44.86192014560593,20.367724693819184,Café
1348,Govedji Brod,44.863222339340496,20.369064544712867,planeta Outlet,44.862796296816605,20.36779773540496,Sporting Goods Shop
1349,Govedji Brod,44.863222339340496,20.369064544712867,"Dečija robna kuća „Leto""",44.86243676853464,20.368463893965668,Kids Store
1350,Govedji Brod,44.863222339340496,20.369064544712867,dm-drogerie markt,44.86229637262507,20.367198735194062,Cosmetics Shop
1351,Govedji Brod,44.863222339340496,20.369064544712867,djak outlet,44.86219221742791,20.367903405583856,Sporting Goods Shop
1352,Govedji Brod,44.863222339340496,20.369064544712867,JYSK,44.86077620867107,20.368551034533294,Furniture / Home Store
1353,Govedji Brod,44.863222339340496,20.369064544712867,BN Bos Outlet,44.86229692201051,20.367642360938163,Outlet Store
1354,Jelovac,44.81310000000008,20.463290000000033,Sinnerman,44.81324726055465,20.462932754131046,Jazz Club
1355,Jelovac,44.81310000000008,20.463290000000033,Kafeterija | Кафетерија,44.81285187820009,20.46301212346027,Café
1356,Kalvarija,44.83777500000002,20.398394250000006,Villa Belvedere,44.83591320426182,20.39933029675034,Hotel
1357,Kalvarija,44.83777500000002,20.398394250000006,Panteri,44.83954684240764,20.395777224810754,Soccer Field
1358,Kamendin,44.81310000000008,20.463290000000033,Sinnerman,44.81324726055465,20.462932754131046,Jazz Club
1359,Kamendin,44.81310000000008,20.463290000000033,Kafeterija | Кафетерија,44.81285187820009,20.46301212346027,Café
1360,Kolonija Zmaj,44.751357584364776,20.478126964631606,Pavone,44.751231476268295,20.480709497571382,Pizza Place
1361,Kolonija Zmaj,44.751357584364776,20.478126964631606,Maxi,44.75079,20.480952,Supermarket
1362,Kolonija Zmaj,44.751357584364776,20.478126964631606,Maxi,44.75181467389428,20.47732282246565,Supermarket
1363,Kolonija Zmaj,44.751357584364776,20.478126964631606,Change me,44.75269140392613,20.476951065307066,Outlet Store
1364,Kolonija Zmaj,44.751357584364776,20.478126964631606,Diskont | Okretnica,44.751602082712466,20.480385873269555,Building
1365,Kolonija Zmaj,44.751357584364776,20.478126964631606,Triada,44.75162,20.480793,Chinese Restaurant
1366,Lido,44.8312700155806,20.418349926712587,Intergalactic Diner,44.82954420837025,20.41997454683114,Diner
1367,Lido,44.8312700155806,20.418349926712587,Ćirino drvce,44.831117078992285,20.418362152297526,BBQ Joint
1368,Lido,44.8312700155806,20.418349926712587,Lemon Chili,44.83116100802407,20.421285471741392,Lounge
1369,Lido,44.8312700155806,20.418349926712587,D&D Fitnes Centar,44.83225190893114,20.41522589110719,Gym
1370,Lido,44.8312700155806,20.418349926712587,Savana,44.83319811725394,20.42061457085898,Bar
1371,Lido,44.8312700155806,20.418349926712587,Strada,44.83068466038347,20.41555379984689,Modern European Restaurant
1372,Lido,44.8312700155806,20.418349926712587,Ulica hrane,44.83047,20.414978,Food Court
1373,Lido,44.8312700155806,20.418349926712587,Diva,44.83059685533154,20.420620144965593,Restaurant
1374,Lido,44.8312700155806,20.418349926712587,I:bar,44.82976954748596,20.420908439604815,Bar
1375,Lido,44.8312700155806,20.418349926712587,Zapata Rio,44.82990088724725,20.42081597646339,Mexican Restaurant
1376,Lido,44.8312700155806,20.418349926712587,Beo Cosmetics,44.83041118950642,20.41607473976349,Cosmetics Shop
1377,Lido,44.8312700155806,20.418349926712587,Pivnica Lido,44.83155872748599,20.418798205005462,Beer Bar
1378,Lido,44.8312700155806,20.418349926712587,Le Petit Bistro,44.83052001988766,20.416198336001784,Bistro
1379,Lido,44.8312700155806,20.418349926712587,Sugar and Spice,44.82956114326804,20.419659898114368,Restaurant
1380,Lido,44.8312700155806,20.418349926712587,Coffeedream,44.83062662411613,20.41626968646055,Coffee Shop
1381,Lido,44.8312700155806,20.418349926712587,Grand Casino,44.8304700620492,20.420690417827455,Casino
1382,Lido,44.8312700155806,20.418349926712587,Office,44.832968665044454,20.420700413647804,Pub
1383,Lido,44.8312700155806,20.418349926712587,Stara železnička stanica Zemun,44.82962011464117,20.42070590346156,Historic Site
1384,Lido,44.8312700155806,20.418349926712587,Pozorište lutaka Pinokio,44.830845,20.418219,Theater
1385,Lido,44.8312700155806,20.418349926712587,Prime,44.831298257394586,20.415050304615598,Café
1386,Lido,44.8312700155806,20.418349926712587,Pazarski ćevap Pink Panter,44.83089748778344,20.418344532847545,BBQ Joint
1387,Lido,44.8312700155806,20.418349926712587,Laganini,44.830572,20.416501,Café
1388,Lido,44.8312700155806,20.418349926712587,Blue Bar,44.83022517676751,20.420825629071228,Cocktail Bar
1389,Lido,44.8312700155806,20.418349926712587,Maxi,44.83098792407571,20.418554251868947,Supermarket
1390,Lido,44.8312700155806,20.418349926712587,Pasta House kod Garića,44.83107,20.418392,Italian Restaurant
1391,Lido,44.8312700155806,20.418349926712587,Igraonica Zamak,44.833288913422734,20.41957531879544,Playground
1392,Lido,44.8312700155806,20.418349926712587,Fortuna,44.828737,20.418762,Café
1393,Mala Pruga,44.859849982022745,20.34270210982161,Etno krčma Didara,44.854885,20.34379,Theme Restaurant
1394,Mala Pruga,44.859849982022745,20.34270210982161,Semlin Bed and Breakfast,44.86406205827942,20.347691314350637,Bed & Breakfast
1395,Mala Pruga,44.859849982022745,20.34270210982161,Restoran Djole,44.8569826,20.35008295,Restaurant
1396,Mala Pruga,44.859849982022745,20.34270210982161,Železnička stanica Zemun polje,44.85773039993904,20.334652696284383,Train Station
1397,Malo Ratno Ostrvo,44.82361000000003,20.438330000000068,Stara koliba,44.82356243802354,20.441249286303467,Seafood Restaurant
1398,Malo Ratno Ostrvo,44.82361000000003,20.438330000000068,Park prijateljstva,44.82042904352837,20.434591370055255,Park
1399,Malo Ratno Ostrvo,44.82361000000003,20.438330000000068,Shake'n'Shake,44.82196038640466,20.44313260077006,Nightclub
1400,Malo Ratno Ostrvo,44.82361000000003,20.438330000000068,Taverna Jakovljević,44.82308460763008,20.440054005183956,Restaurant
1401,Malo Ratno Ostrvo,44.82361000000003,20.438330000000068,Hua Hua,44.82306839608211,20.440323114017428,Nightclub
1402,Malo Ratno Ostrvo,44.82361000000003,20.438330000000068,Asterix,44.82283680630384,20.440369503590478,Pizza Place
1403,Malo Ratno Ostrvo,44.82361000000003,20.438330000000068,Jahting klub „Kej”,44.82226563198835,20.435327038505925,Boat or Ferry
1404,Malo Ratno Ostrvo,44.82361000000003,20.438330000000068,Moto Kuca Mad Max,44.82267907873051,20.4403086197421,Café
1405,Malo Ratno Ostrvo,44.82361000000003,20.438330000000068,Soul Favela,44.822619747014514,20.442574887951846,Rock Club
1406,Marija Bursac,44.82848788926624,20.388403560550564,Emmezeta,44.825158608889105,20.38845856249872,Furniture / Home Store
1407,Marija Bursac,44.82848788926624,20.388403560550564,Villa Forest,44.82872204424681,20.38948015744453,Hotel
1408,Marija Bursac,44.82848788926624,20.388403560550564,Teniski klub „Đukić”,44.824090381782995,20.391332920463796,Tennis Court
1409,Marija Bursac,44.82848788926624,20.388403560550564,Sportsko-rekreativni centar Novi Beograd | 11. april,44.826332360447985,20.39451019379159,Athletics & Sports
1410,Marija Bursac,44.82848788926624,20.388403560550564,dm-drogerie markt,44.82436777999696,20.389755061497773,Cosmetics Shop
1411,Marija Bursac,44.82848788926624,20.388403560550564,Nacional **,44.8267079833271,20.384948932384685,Hotel
1412,Marija Bursac,44.82848788926624,20.388403560550564,Tost i kafa,44.824806,20.388792,Café
1413,Marija Bursac,44.82848788926624,20.388403560550564,Red Field caffe,44.82483042768146,20.389851867058194,Café
1414,Marija Bursac,44.82848788926624,20.388403560550564,Okov.RS,44.824655,20.389488,Electronics Store
1415,Marija Bursac,44.82848788926624,20.388403560550564,Emezzeta,44.82454,20.38889,Furniture / Home Store
1416,Marija Bursac,44.82848788926624,20.388403560550564,Imel Kafana,44.82684568118407,20.382759279782878,Diner
1417,Marija Bursac,44.82848788926624,20.388403560550564,Bus 75,44.82421474593551,20.389762299607803,Bus Line
1418,Marija Bursac,44.82848788926624,20.388403560550564,Komercijalna banka,44.824070516892625,20.389419952003077,Bank
1419,Marija Bursac,44.82848788926624,20.388403560550564,Atos,44.82680433249018,20.382742086088435,Restaurant
1420,Marija Bursac,44.82848788926624,20.388403560550564,Quesadilla,44.82645150661051,20.394496061315195,Mexican Restaurant
1421,Meandri,44.81310000000008,20.463290000000033,Sinnerman,44.81324726055465,20.462932754131046,Jazz Club
1422,Meandri,44.81310000000008,20.463290000000033,Kafeterija | Кафетерија,44.81285187820009,20.46301212346027,Café
1423,Muhar,44.819169996104925,20.45428006607416,Mandarina,44.817516754926295,20.454354286193848,Dessert Shop
1424,Muhar,44.819169996104925,20.45428006607416,Kafeterijica | Кафетеријица,44.81903159883635,20.454159982951236,Indoor Play Area
1425,Muhar,44.819169996104925,20.45428006607416,Square Nine *****,44.81940098120447,20.456165072492755,Hotel
1426,Muhar,44.819169996104925,20.45428006607416,DechkoTzar store,44.817497,20.454683,Clothing Store
1427,Muhar,44.819169996104925,20.45428006607416,Muzej Zepter | Zepter Museum (Muzej Zepter),44.818688938789236,20.456033491198244,Museum
1428,Muhar,44.819169996104925,20.45428006607416,Bookastore,44.81798319173713,20.454598174728044,Bookstore
1429,Muhar,44.819169996104925,20.45428006607416,Kafeterija | Magazin 1907,44.81905417581965,20.454118565427923,Coffee Shop
1430,Muhar,44.819169996104925,20.45428006607416,Icebox,44.819523812966814,20.45406913755816,Frozen Yogurt Shop
1431,Muhar,44.819169996104925,20.45428006607416,Hostelche,44.8178181280795,20.45289703304712,Hostel
1432,Muhar,44.819169996104925,20.45428006607416,Boutique № 2,44.819358450648316,20.454379349575134,Café
1433,Muhar,44.819169996104925,20.45428006607416,Koffein,44.81786385920643,20.45500532731604,Coffee Shop
1434,Muhar,44.819169996104925,20.45428006607416,Burger House,44.81846049020515,20.454582224613645,Burger Joint
1435,Muhar,44.819169996104925,20.45428006607416,Mama Shelter,44.81975084271389,20.45427729498167,Hotel
1436,Muhar,44.819169996104925,20.45428006607416,Jugoslovenska kinoteka,44.81946219310832,20.45604262608849,Museum
1437,Muhar,44.819169996104925,20.45428006607416,Apropo,44.81827263271044,20.454456747419204,Tea Room
1438,Muhar,44.819169996104925,20.45428006607416,5A Soba,44.81944776973817,20.453565377077904,Cocktail Bar
1439,Muhar,44.819169996104925,20.45428006607416,Manufaktura,44.81892841526067,20.453722018966225,Eastern European Restaurant
1440,Muhar,44.819169996104925,20.45428006607416,Zappa,44.81993545220605,20.455215185304407,Bar
1441,Muhar,44.819169996104925,20.45428006607416,Coffeedream,44.81882436166276,20.45502486356329,Coffee Shop
1442,Muhar,44.819169996104925,20.45428006607416,Bistro Grad | Hometown Food,44.82000786281763,20.455827223329837,Bistro
1443,Muhar,44.819169996104925,20.45428006607416,Booking Rooms,44.81981724329554,20.45511949716256,Hotel
1444,Muhar,44.819169996104925,20.45428006607416,Galerija Srpske akademije nauke i umetnosti | SANU,44.81790132494879,20.456255811230495,Art Gallery
1445,Muhar,44.819169996104925,20.45428006607416,Aeroklub,44.82004793123865,20.45582807451474,Restaurant
1446,Muhar,44.819169996104925,20.45428006607416,Kolarac | Zadužbina Ilije M. Kolarca,44.81933577923326,20.456552288686435,Concert Hall
1447,Muhar,44.819169996104925,20.45428006607416,Beogradska filharmonija,44.819371565119255,20.456027725712815,Concert Hall
1448,Muhar,44.819169996104925,20.45428006607416,Informbiro Filharmonije,44.81904517238322,20.455768528937515,Café
1449,Muhar,44.819169996104925,20.45428006607416,Green Zone,44.820590083158194,20.45581692388237,Gym / Fitness Center
1450,Muhar,44.819169996104925,20.45428006607416,Via del Gusto,44.818879461952946,20.455173607501106,Italian Restaurant
1451,Muhar,44.819169996104925,20.45428006607416,Hairlovers Central,44.817848336763916,20.45425080092208,Health & Beauty Service
1452,Muhar,44.819169996104925,20.45428006607416,Infuzija Delikates,44.81794610209401,20.4552326197213,Italian Restaurant
1453,Muhar,44.819169996104925,20.45428006607416,Ebisu,44.819423609266806,20.456312708339222,Japanese Restaurant
1454,Muhar,44.819169996104925,20.45428006607416,Muha,44.81915609260059,20.45423155507113,Jazz Club
1455,Muhar,44.819169996104925,20.45428006607416,La Taqueria,44.8181789398545,20.454100212456485,Taco Place
1456,Muhar,44.819169996104925,20.45428006607416,Cafe Beograd,44.8188709860427,20.45522491035071,Café
1457,Muhar,44.819169996104925,20.45428006607416,Mama Shelter,44.81992714467858,20.454049718189374,Hotel Bar
1458,Muhar,44.819169996104925,20.45428006607416,Starbucks,44.81976318625302,20.453856447018353,Coffee Shop
1459,Muhar,44.819169996104925,20.45428006607416,Cafe & Factory 6,44.81923241398034,20.454374612257325,Coffee Shop
1460,Muhar,44.819169996104925,20.45428006607416,Snežana,44.81924812778956,20.4545884452081,Pizza Place
1461,Muhar,44.819169996104925,20.45428006607416,Supermarket Concept Store,44.82042330414005,20.455122584303904,Restaurant
1462,Muhar,44.819169996104925,20.45428006607416,Zappa Lunch,44.820217,20.455254,Buffet
1463,Muhar,44.819169996104925,20.45428006607416,Roggenart,44.82047877064908,20.455950989509283,Bakery
1464,Muhar,44.819169996104925,20.45428006607416,Apartment 360,44.81900236942166,20.456077907414585,Hotel
1465,Muhar,44.819169996104925,20.45428006607416,YOLOSTEL,44.82024629916332,20.45559921441176,Hostel
1466,Nova Galenika,44.85828150000001,20.36961675000002,Maxi,44.85752657020068,20.370358711360403,Supermarket
1467,Nova Galenika,44.85828150000001,20.36961675000002,Bus 84,44.857367538898146,20.36857452150729,Moving Target
1468,Nova Galenika,44.85828150000001,20.36961675000002,Kafana Biblioteka,44.857633323857826,20.36861966675644,Bar
1469,Nova Galenika,44.85828150000001,20.36961675000002,Benu Apoteka,44.857822,20.37067,Pharmacy
1470,Nova Galenika,44.85828150000001,20.36961675000002,Menjačnica Nina,44.85781,20.370392,Currency Exchange
1471,Nova Galenika,44.85828150000001,20.36961675000002,I C@ffe,44.85672355661969,20.36772678025865,Arcade
1472,Novi Grad,44.841470007790356,20.393720043857158,Park Jelovac,44.8389461085708,20.393230356183203,Park
1473,Novi Grad,44.841470007790356,20.393720043857158,Status,44.84158203344835,20.397429199167373,Café
1474,Novi Grad,44.841470007790356,20.393720043857158,Gigo,44.842895709515524,20.393638411522417,Restaurant
1475,Novi Grad,44.841470007790356,20.393720043857158,Ortak,44.841332885419924,20.389713736340024,Pizza Place
1476,Novi Grad,44.841470007790356,20.393720043857158,Pijaca u naselju Sava Kovačević,44.84252865015451,20.394170462333555,Farmers Market
1477,Novi Grad,44.841470007790356,20.393720043857158,Square,44.841457567307856,20.3934430707043,Café
1478,Novi Grad,44.841470007790356,20.393720043857158,"Restoran ""Matijaš""",44.840876572229575,20.39206162825275,Restaurant
1479,Novi Grad,44.841470007790356,20.393720043857158,Pasaž,44.841275132106446,20.389759936182646,Café
1480,Novi Grad,44.841470007790356,20.393720043857158,Maxi | Tržnjak,44.84076231757133,20.395753383636475,Supermarket
1481,Novi Grad,44.841470007790356,20.393720043857158,Casa,44.84135752423024,20.395847947854506,Café
1482,Novi Grad,44.841470007790356,20.393720043857158,Bramili,44.84130768813202,20.390617775796112,Bakery
1483,Novi Grad,44.841470007790356,20.393720043857158,Beo Caffe,44.84115745259712,20.39289799585292,Café
1484,Novi Grad,44.841470007790356,20.393720043857158,Efedra bioshop,44.841123165371215,20.393712004119006,Health Food Store
1485,Plavi Horizonti,44.84737000000007,20.342910000000074,Kengur,44.85028987626823,20.34722051357022,Resort
1486,Plavi Horizonti,44.84737000000007,20.342910000000074,"""Mamma mia"" pizzeria",44.847243,20.346126,Pizza Place
1487,Retenzija,44.81310000000008,20.463290000000033,Sinnerman,44.81324726055465,20.462932754131046,Jazz Club
1488,Retenzija,44.81310000000008,20.463290000000033,Kafeterija | Кафетерија,44.81285187820009,20.46301212346027,Café
1489,Sutjeska,44.8405155,20.380974750000018,Mićina domaća kujna,44.84266415812731,20.3816556930542,Restaurant
1490,Sutjeska,44.8405155,20.380974750000018,Muscle Factory Gym,44.83927553204971,20.382992657760415,Sports Club
1491,Sutjeska,44.8405155,20.380974750000018,Leskovački roštilj Bum 016,44.84252695167863,20.382503710516296,BBQ Joint
1492,Sutjeska,44.8405155,20.380974750000018,Lukoil | BS Prvomajska,44.84300059006654,20.379220203035672,Gas Station
1493,Sutjeska,44.8405155,20.380974750000018,Kafanica pod lozom,44.83752034886726,20.383361620587184,Café
1494,Sangaj,44.81310000000008,20.463290000000033,Sinnerman,44.81324726055465,20.462932754131046,Jazz Club
1495,Sangaj,44.81310000000008,20.463290000000033,Kafeterija | Кафетерија,44.81285187820009,20.46301212346027,Café
1496,13. Maj,44.81310000000008,20.463290000000033,Sinnerman,44.81324726055465,20.462932754131046,Jazz Club
1497,13. Maj,44.81310000000008,20.463290000000033,Kafeterija | Кафетерија,44.81285187820009,20.46301212346027,Café
1498,Veliko Ratno Ostrvo,44.831260000000036,20.434390000000068,Veliko ratno ostrvo,44.832308,20.435447,Island
1499,Vojni Put,44.84073339315917,20.36672701571376,Tempo,44.84208284150161,20.36809220306159,Market
1500,Vojni Put,44.84073339315917,20.36672701571376,Garni Hotel Zeder,44.84105924084887,20.366831707456942,Hotel
1501,Vojni Put,44.84073339315917,20.36672701571376,Okretnica Zemun | Novi grad,44.84180310506061,20.368785398857792,Bus Station
1502,Vojni Put,44.84073339315917,20.36672701571376,Aman,44.84062210271604,20.369869248827044,Market
1503,Vojni Put,44.84073339315917,20.36672701571376,FK Sloga Zemun,44.838531494140625,20.369991302490234,Eastern European Restaurant
1504,Vojni Put I,44.84073339315917,20.36672701571376,Tempo,44.84208284150161,20.36809220306159,Market
1505,Vojni Put I,44.84073339315917,20.36672701571376,Garni Hotel Zeder,44.84105924084887,20.366831707456942,Hotel
1506,Vojni Put I,44.84073339315917,20.36672701571376,Okretnica Zemun | Novi grad,44.84180310506061,20.368785398857792,Bus Station
1507,Vojni Put I,44.84073339315917,20.36672701571376,Aman,44.84062210271604,20.369869248827044,Market
1508,Vojni Put I,44.84073339315917,20.36672701571376,FK Sloga Zemun,44.838531494140625,20.369991302490234,Eastern European Restaurant
1509,Vojni Put II,44.84073339315917,20.36672701571376,Tempo,44.84208284150161,20.36809220306159,Market
1510,Vojni Put II,44.84073339315917,20.36672701571376,Garni Hotel Zeder,44.84105924084887,20.366831707456942,Hotel
1511,Vojni Put II,44.84073339315917,20.36672701571376,Okretnica Zemun | Novi grad,44.84180310506061,20.368785398857792,Bus Station
1512,Vojni Put II,44.84073339315917,20.36672701571376,Aman,44.84062210271604,20.369869248827044,Market
1513,Vojni Put II,44.84073339315917,20.36672701571376,FK Sloga Zemun,44.838531494140625,20.369991302490234,Eastern European Restaurant
1514,Zemun,44.845280000000066,20.41041000000007,Madlenianum,44.84551680124754,20.410918593406674,Opera House
1515,Zemun,44.845280000000066,20.41041000000007,Skroz dobra pekara,44.84467798699875,20.411363626984297,Bakery
1516,Zemun,44.845280000000066,20.41041000000007,Hleb & kifle,44.844469274179524,20.411276354516897,Bakery
1517,Zemun,44.845280000000066,20.41041000000007,Sarajevski ćevap,44.84529481813115,20.412170834800357,BBQ Joint
1518,Zemun,44.845280000000066,20.41041000000007,Poslastičarnica Zora,44.844899431460256,20.4108533762912,Dessert Shop
1519,Zemun,44.845280000000066,20.41041000000007,Stara župa,44.845417273005665,20.409620210962878,Eastern European Restaurant
1520,Zemun,44.845280000000066,20.41041000000007,Poslastičarnica Sara,44.84494919627975,20.41221965502556,Dessert Shop
1521,Zemun,44.845280000000066,20.41041000000007,Skala ***,44.845202815214385,20.409547164421067,Hotel
1522,Zemun Backa,44.845280000000066,20.41041000000007,Madlenianum,44.84551680124754,20.410918593406674,Opera House
1523,Zemun Backa,44.845280000000066,20.41041000000007,Skroz dobra pekara,44.84467798699875,20.411363626984297,Bakery
1524,Zemun Backa,44.845280000000066,20.41041000000007,Hleb & kifle,44.844469274179524,20.411276354516897,Bakery
1525,Zemun Backa,44.845280000000066,20.41041000000007,Sarajevski ćevap,44.84529481813115,20.412170834800357,BBQ Joint
1526,Zemun Backa,44.845280000000066,20.41041000000007,Poslastičarnica Zora,44.844899431460256,20.4108533762912,Dessert Shop
1527,Zemun Backa,44.845280000000066,20.41041000000007,Stara župa,44.845417273005665,20.409620210962878,Eastern European Restaurant
1528,Zemun Backa,44.845280000000066,20.41041000000007,Poslastičarnica Sara,44.84494919627975,20.41221965502556,Dessert Shop
1529,Zemun Backa,44.845280000000066,20.41041000000007,Skala ***,44.845202815214385,20.409547164421067,Hotel
1530,Zemun Polje,44.8721235,20.32445925000001,IDEA,44.87267406426951,20.321635651986032,Grocery Store
1531,Zemun Polje,44.8721235,20.32445925000001,Maxi,44.87263170489254,20.324657423195017,Grocery Store
1532,Zemun Polje,44.8721235,20.32445925000001,Vuki kids,44.8715591803699,20.324123063287576,Pizza Place
1533,Zemun Polje,44.8721235,20.32445925000001,McJela,44.86878799766138,20.320984609075694,BBQ Joint
1534,Zemunski Kej,44.82780300000002,20.422239750000006,Žabar,44.82774528478303,20.42322951668522,Restaurant
1535,Zemunski Kej,44.82780300000002,20.422239750000006,Keops,44.82742085459585,20.423419698804597,Creperie
1536,Zemunski Kej,44.82780300000002,20.422239750000006,Daska i veslo,44.82973498492726,20.422112558596297,Sports Bar
1537,Zemunski Kej,44.82780300000002,20.422239750000006,Druga priča,44.827627824405354,20.423328071071314,Restaurant
1538,Zemunski Kej,44.82780300000002,20.422239750000006,Intergalactic Diner,44.82954420837025,20.41997454683114,Diner
1539,Zemunski Kej,44.82780300000002,20.422239750000006,Monza,44.82808056458335,20.422860991330843,Restaurant
1540,Zemunski Kej,44.82780300000002,20.422239750000006,I:bar,44.82976954748596,20.420908439604815,Bar
1541,Zemunski Kej,44.82780300000002,20.422239750000006,Gabbiano Yachting Club,44.826451700188656,20.424548026929635,Restaurant
1542,Zemunski Kej,44.82780300000002,20.422239750000006,Amphora,44.829234907873854,20.42216896184726,Restaurant
1543,Zemunski Kej,44.82780300000002,20.422239750000006,Zapata Rio,44.82990088724725,20.42081597646339,Mexican Restaurant
1544,Zemunski Kej,44.82780300000002,20.422239750000006,Grande Rio,44.82832808383822,20.422787134384745,Café
1545,Zemunski Kej,44.82780300000002,20.422239750000006,Sugar and Spice,44.82956114326804,20.419659898114368,Restaurant
1546,Zemunski Kej,44.82780300000002,20.422239750000006,Amsterdam,44.82889302996835,20.422598000503392,Lounge
1547,Zemunski Kej,44.82780300000002,20.422239750000006,Stara železnička stanica Zemun,44.82962011464117,20.42070590346156,Historic Site
